 wsk1 |  isk1  | dmoy1 |        mean1         |          cov1          | w_warehouse_sk | i_item_sk | d_moy |         mean         |          cov           
   10 |    411 |     1 | 450.0000000000000000 |     1.0772140564701111 |             10 |       411 |     2 | 401.5000000000000000 |     1.0152456977232628
   10 |    465 |     1 | 253.0000000000000000 |     1.5845119708857075 |             10 |       465 |     2 | 363.6666666666666667 |     1.1976675270936407
   10 |    705 |     1 | 430.6666666666666667 |     1.0146616025648289 |             10 |       705 |     2 | 360.0000000000000000 |     1.0649605375327556
   10 |   1351 |     1 | 403.7500000000000000 |     1.0843402395061201 |             10 |      1351 |     2 | 491.5000000000000000 |     1.0434633361413327
   10 |   1473 |     1 | 290.7500000000000000 |     1.5645097561478280 |             10 |      1473 |     2 | 380.0000000000000000 |     1.0369155731385158
   10 |   2239 |     1 | 297.2500000000000000 |     1.3156488217751657 |             10 |      2239 |     2 | 114.5000000000000000 |     1.1795405694902271
   10 |   2255 |     1 | 316.7500000000000000 |     1.2166740991951697 |             10 |      2255 |     2 | 352.7500000000000000 |     1.1338941045753735
   10 |   3163 |     1 | 297.2500000000000000 |     1.2217467419763936 |             10 |      3163 |     2 | 195.7500000000000000 |     1.6910448453201533
   10 |   3863 |     1 | 452.2500000000000000 |     1.0817665009906689 |             10 |      3863 |     2 | 350.0000000000000000 |     1.0043443050036171
   10 |   4349 |     1 | 385.0000000000000000 |     1.0417063297109558 |             10 |      4349 |     2 | 314.0000000000000000 |     1.3295138980696879
   10 |   4441 |     1 | 442.3333333333333333 |     1.1107161136272027 |             10 |      4441 |     2 | 370.2500000000000000 | 1.00014535234438352465
   10 |   4537 |     1 | 203.0000000000000000 |     1.0106969113341724 |             10 |      4537 |     2 | 257.5000000000000000 |     1.3435078538817864
   10 |   5169 |     1 | 365.0000000000000000 |     1.1742424416686055 |             10 |      5169 |     2 | 338.0000000000000000 |     1.1793742071193047
   10 |   6985 |     1 | 324.0000000000000000 |     1.0881165434605895 |             10 |      6985 |     2 | 272.2500000000000000 |     1.4247105622689219
   10 |   7037 |     1 | 412.3333333333333333 |     1.0433652894684786 |             10 |      7037 |     2 | 313.3333333333333333 |     1.4175722524765340
   10 |   7239 |     1 | 320.3333333333333333 |     1.2286581120214807 |             10 |      7239 |     2 | 371.0000000000000000 |     1.2798892723882857
   10 |   7603 |     1 | 415.0000000000000000 |     1.0547080898007060 |             10 |      7603 |     2 | 297.6666666666666667 |     1.4338819251967122
   10 |   8097 |     1 | 247.6666666666666667 |     1.5210036975294589 |             10 |      8097 |     2 | 299.5000000000000000 |     1.5333469494758598
   10 |   8117 |     1 | 270.7500000000000000 |     1.0744489694119261 |             10 |      8117 |     2 | 334.3333333333333333 |     1.0128119468438465
   10 |   8817 |     1 | 320.5000000000000000 |     1.0847943021658034 |             10 |      8817 |     2 | 397.0000000000000000 |     1.0094880732723501
   10 |   8841 |     1 | 102.5000000000000000 |     1.2072554800745951 |             10 |      8841 |     2 | 308.7500000000000000 |     1.1713548133047093
   10 |   9137 |     1 | 304.6666666666666667 |     1.2367096278506127 |             10 |      9137 |     2 | 302.3333333333333333 |     1.4398898475544399
   10 |   9899 |     1 | 204.5000000000000000 |     1.2294537010795403 |             10 |      9899 |     2 | 306.3333333333333333 |     1.3192058726132350
   10 |  10365 |     1 | 358.0000000000000000 |     1.0212009335640196 |             10 |     10365 |     2 | 390.0000000000000000 |     1.2523849700006385
   10 |  10533 |     1 | 278.0000000000000000 |     1.0682908204976619 |             10 |     10533 |     2 | 245.0000000000000000 |     1.2749119685523224
   10 |  11305 |     1 | 319.2500000000000000 |     1.0883083516875458 |             10 |     11305 |     2 | 256.7500000000000000 |     1.3122328750374216
   10 |  11985 |     1 | 288.7500000000000000 |     1.0910918557821645 |             10 |     11985 |     2 | 405.7500000000000000 |     1.0901013469259125
   10 |  12015 |     1 | 328.0000000000000000 |     1.2238831728645274 |             10 |     12015 |     2 | 161.0000000000000000 |     1.6250517466454720
   10 |  12159 |     1 | 361.5000000000000000 |     1.0782433844069295 |             10 |     12159 |     2 | 333.7500000000000000 |     1.1428093351094831
   10 |  12315 |     1 | 369.6666666666666667 |     1.2213828366307845 |             10 |     12315 |     2 | 288.2500000000000000 |     1.2278731436752507
   10 |  12505 |     1 | 341.5000000000000000 |     1.1085547219799531 |             10 |     12505 |     2 | 498.7500000000000000 |     1.0657936704308170
   10 |  13113 |     1 | 357.0000000000000000 |     1.0657886012381485 |             10 |     13113 |     2 | 330.2500000000000000 |     1.1697978734189099
   10 |  13273 |     1 | 313.0000000000000000 |     1.0385303337462013 |             10 |     13273 |     2 | 396.0000000000000000 |     1.0341230266798157
   10 |  13971 |     1 | 391.5000000000000000 |     1.0099396354979132 |             10 |     13971 |     2 | 214.5000000000000000 |     1.1854669050438135
   10 |  14351 |     1 | 379.2500000000000000 |     1.0519506227297456 |             10 |     14351 |     2 | 400.3333333333333333 |     1.2316798033337011
   10 |  15813 |     1 | 251.0000000000000000 |     1.1849179819095219 |             10 |     15813 |     2 | 380.7500000000000000 |     1.0090996066604071
   10 |  17197 |     1 | 375.5000000000000000 |     1.1163517766234301 |             10 |     17197 |     2 | 443.5000000000000000 |     1.2994183239392018
   10 |  17691 |     1 | 339.3333333333333333 |     1.3483061699150776 |             10 |     17691 |     2 | 277.5000000000000000 |     1.1970348164574306
   10 |  17709 |     1 | 220.5000000000000000 |     1.0783960029117415 |             10 |     17709 |     2 | 291.0000000000000000 |     1.0763092869304433
   10 |  18045 |     1 | 342.2500000000000000 |     1.1152258936396172 |             10 |     18045 |     2 | 228.7500000000000000 |     1.0801346000281574
   10 |  19803 |     1 | 260.2500000000000000 |     1.0209011019170989 |             10 |     19803 |     2 | 301.0000000000000000 |     1.2516983308221196
   10 |  20143 |     1 | 428.7500000000000000 |     1.0817521459355638 |             10 |     20143 |     2 | 518.5000000000000000 |     1.2478354962115545
   10 |  20161 |     1 | 347.3333333333333333 |     1.0551119661888397 |             10 |     20161 |     2 | 292.5000000000000000 |     1.0531486914088547
   10 |  20273 |     1 | 411.0000000000000000 |     1.0726229839010487 |             10 |     20273 |     2 | 402.0000000000000000 |     1.0648490274375547
   10 |  20355 |     1 | 229.0000000000000000 |     1.3667494439868603 |             10 |     20355 |     2 | 394.0000000000000000 |     1.0156492359688071
   10 |  20879 |     1 | 510.5000000000000000 |     1.0236080534708306 |             10 |     20879 |     2 | 321.5000000000000000 |     1.1393382212653997
   10 |  21065 |     1 | 250.6666666666666667 |     1.1083272030915439 |             10 |     21065 |     2 | 254.7500000000000000 |     1.2511816651829872
   10 |  21547 |     1 | 374.3333333333333333 |     1.1294761800848709 |             10 |     21547 |     2 | 274.5000000000000000 |     1.6057283353545027
   10 |  22149 |     1 | 323.0000000000000000 |     1.3419281940701238 |             10 |     22149 |     2 | 277.5000000000000000 |     1.2836603913093333
   10 |  22421 |     1 | 450.0000000000000000 |     1.0799344592214800 |             10 |     22421 |     2 | 252.7500000000000000 |     1.1447307345294441
   10 |  22727 |     1 | 102.0000000000000000 |  1.0398629135096287127 |             10 |     22727 |     2 | 252.0000000000000000 |     1.4558102746894921
   10 |  22913 |     1 | 409.7500000000000000 |     1.0417022534538377 |             10 |     22913 |     2 | 337.7500000000000000 |     1.0573510324000415
   10 |  22917 |     1 | 399.7500000000000000 |     1.0080843010289806 |             10 |     22917 |     2 | 364.7500000000000000 |     1.0470997672847951
   10 |  23161 |     1 | 298.0000000000000000 |     1.0479474104434732 |             10 |     23161 |     2 | 320.7500000000000000 |     1.3346793813971348
   10 |  23459 |     1 | 287.2500000000000000 |     1.3096134253374830 |             10 |     23459 |     2 | 333.7500000000000000 |     1.0366445827332704
   10 |  24403 |     1 | 358.5000000000000000 |     1.1109484814524798 |             10 |     24403 |     2 | 448.7500000000000000 |     1.0599833168371877
   10 |  24525 |     1 | 334.5000000000000000 |     1.0274456464742900 |             10 |     24525 |     2 | 337.5000000000000000 |     1.2906427686572119
   10 |  24539 |     1 | 404.2500000000000000 |     1.0405821691953494 |             10 |     24539 |     2 | 338.2500000000000000 |     1.1312119407108263
   10 |  24741 |     1 | 300.2500000000000000 |     1.1843162034290158 |             10 |     24741 |     2 | 337.0000000000000000 |     1.2382340496020861
   10 |  25435 |     1 | 415.2500000000000000 |     1.0998141831875834 |             10 |     25435 |     2 | 319.7500000000000000 |     1.1528786474548397
   10 |  25559 |     1 | 218.0000000000000000 |     1.3751780484253945 |             10 |     25559 |     2 | 345.0000000000000000 |     1.5644308275934493
   10 |  26781 |     1 | 180.3333333333333333 |     1.3489111270866155 |             10 |     26781 |     2 | 222.2500000000000000 |     1.0313523277589921
   10 |  26901 |     1 | 388.5000000000000000 |     1.0783186704537529 |             10 |     26901 |     2 | 195.6666666666666667 |     1.2697813580646440
   10 |  27013 |     1 | 356.0000000000000000 |     1.1142731242291404 |             10 |     27013 |     2 | 389.0000000000000000 |     1.2937488897090437
   10 |  27089 |     1 | 448.0000000000000000 |     1.0280490093497478 |             10 |     27089 |     2 | 437.3333333333333333 |     1.0856256861327188
   10 |  27101 |     1 | 198.0000000000000000 |     1.2247448713915909 |             10 |     27101 |     2 | 259.7500000000000000 |     1.1111503047579942
   10 |  27513 |     1 | 342.0000000000000000 |     1.1331833526793655 |             10 |     27513 |     2 | 380.0000000000000000 |     1.0078065556221289
   10 |  28061 |     1 |  55.7500000000000000 |  1.0968014630867520018 |             10 |     28061 |     2 | 332.2500000000000000 |     1.1323724848471783
   10 |  28093 |     1 | 373.5000000000000000 |     1.1293440128996787 |             10 |     28093 |     2 | 393.7500000000000000 |     1.0742514410333308
   10 |  28775 |     1 | 312.2500000000000000 |     1.3267741483818319 |             10 |     28775 |     2 | 390.5000000000000000 |     1.0523451742496645
   10 |  28829 |     1 | 329.7500000000000000 |     1.2642134391471175 |             10 |     28829 |     2 | 321.0000000000000000 |     1.3463111003761589
   10 |  28837 |     1 |  46.0000000000000000 |  1.0789560638764107609 |             10 |     28837 |     2 | 291.6666666666666667 |     1.4336608769873314
   10 |  29135 |     1 | 238.0000000000000000 |     1.2141984790275042 |             10 |     29135 |     2 | 301.6666666666666667 |     1.3811288370621249
   10 |  29373 |     1 | 333.6666666666666667 |     1.1348172064283736 |             10 |     29373 |     2 | 352.2500000000000000 |     1.0829359114668105
   10 |  29529 |     1 | 277.5000000000000000 |     1.2222167622045658 |             10 |     29529 |     2 | 473.5000000000000000 |     1.0173882338339219
   10 |  29811 |     1 | 331.0000000000000000 |     1.0669059281438097 |             10 |     29811 |     2 | 415.0000000000000000 |     1.0783314261105759
   10 |  29829 |     1 | 349.0000000000000000 |     1.0544905723281261 |             10 |     29829 |     2 | 111.2500000000000000 |     1.1619839171618517
   10 |  29903 |     1 | 189.7500000000000000 |     1.0749987036497022 |             10 |     29903 |     2 | 344.2500000000000000 |     1.0635230469384256
   10 |  29929 |     1 | 461.7500000000000000 |     1.0930346386419253 |             10 |     29929 |     2 | 311.0000000000000000 |     1.2616581039539582
   10 |  31529 |     1 | 383.5000000000000000 |     1.0819643493552047 |             10 |     31529 |     2 | 214.0000000000000000 |     1.1200210975058131
   10 |  31537 |     1 | 363.0000000000000000 |     1.0985865303509201 |             10 |     31537 |     2 | 394.3333333333333333 |     1.0848496917987870
   10 |  31641 |     1 | 430.2500000000000000 |     1.0231847215494364 |             10 |     31641 |     2 | 219.0000000000000000 |     1.2032577192576712
   10 |  32181 |     1 | 382.0000000000000000 |     1.0547648535671152 |             10 |     32181 |     2 | 481.2500000000000000 |     1.0027883092139055
   10 |  33037 |     1 | 302.6666666666666667 |     1.2120883399974482 |             10 |     33037 |     2 | 378.7500000000000000 |     1.1744167731937769
   10 |  33835 |     1 | 332.2500000000000000 |     1.0096472163479338 |             10 |     33835 |     2 | 391.0000000000000000 |     1.0884108419320946
   10 |  34405 |     1 | 182.5000000000000000 |     1.0708509286499726 |             10 |     34405 |     2 | 405.0000000000000000 |     1.1171959586113383
   10 |  34771 |     1 | 373.7500000000000000 |     1.1161486037178114 |             10 |     34771 |     2 | 335.3333333333333333 |     1.1477097746038330
   10 |  34803 |     1 | 273.7500000000000000 |     1.3898423282341479 |             10 |     34803 |     2 | 300.2500000000000000 |     1.2924520798102215
   10 |  34971 |     1 | 451.2500000000000000 |     1.0380284622916454 |             10 |     34971 |     2 | 226.5000000000000000 |     1.8164734733957572
   10 |  35251 |     1 | 416.6666666666666667 |     1.1326025251605264 |             10 |     35251 |     2 | 338.3333333333333333 |     1.2064376326642049
   10 |  36315 |     1 | 245.7500000000000000 |     1.1130436115119471 |             10 |     36315 |     2 | 291.2500000000000000 |     1.0305935581129854
   10 |  36771 |     1 | 319.3333333333333333 |     1.3848855872097871 |             10 |     36771 |     2 | 336.2500000000000000 |     1.0316041617671346
   10 |  37027 |     1 | 230.0000000000000000 |     1.2236407914046565 |             10 |     37027 |     2 | 361.3333333333333333 |     1.4447616630859151
   10 |  37571 |     1 | 242.7500000000000000 |     1.3111092293506694 |             10 |     37571 |     2 | 299.0000000000000000 |     1.3993821545861003
   10 |  37585 |     1 | 365.0000000000000000 |     1.1676162484991836 |             10 |     37585 |     2 | 423.2500000000000000 |     1.0183415259220106
   10 |  38415 |     1 | 231.7500000000000000 |     1.0313190667653290 |             10 |     38415 |     2 |  93.0000000000000000 |  1.0576513748874194602
   10 |  38811 |     1 | 113.0000000000000000 |     1.2071350085488230 |             10 |     38811 |     2 | 556.5000000000000000 |     1.0940142652320162
   10 |  39203 |     1 | 326.0000000000000000 |     1.0408586136545521 |             10 |     39203 |     2 | 368.5000000000000000 |     1.0302657032886486
   10 |  39585 |     1 | 373.7500000000000000 |     1.0359350600323505 |             10 |     39585 |     2 | 360.7500000000000000 |     1.1431307782518337
   10 |  40179 |     1 | 110.6666666666666667 |     1.3051000098494729 |             10 |     40179 |     2 | 344.6666666666666667 |     1.5038373745906306
   10 |  40747 |     1 | 274.0000000000000000 |     1.0288346413642664 |             10 |     40747 |     2 | 271.3333333333333333 |     1.3073637116094693
   10 |  40795 |     1 | 288.0000000000000000 |     1.3503775335159757 |             10 |     40795 |     2 | 270.0000000000000000 |     1.4037411637074630
   10 |  40915 |     1 | 252.5000000000000000 |     1.0228024685718614 |             10 |     40915 |     2 | 397.0000000000000000 |     1.1354885089376499
   10 |  41047 |     1 | 337.0000000000000000 |     1.1675002441468457 |             10 |     41047 |     2 | 282.2500000000000000 |     1.0805282467472524
   10 |  41345 |     1 | 285.2500000000000000 |     1.5029844392601052 |             10 |     41345 |     2 | 305.7500000000000000 | 1.00012401210285527392
   10 |  42243 |     1 | 365.5000000000000000 |     1.0842082106743447 |             10 |     42243 |     2 | 315.5000000000000000 |     1.0417578799612805
   10 |  42257 |     1 | 374.7500000000000000 |     1.0640673019852542 |             10 |     42257 |     2 | 325.7500000000000000 |     1.3724877733823607
   10 |  42291 |     1 | 355.0000000000000000 |     1.0413954087068338 |             10 |     42291 |     2 | 374.5000000000000000 |     1.0252130039146275
   10 |  42573 |     1 | 302.0000000000000000 |     1.2115676394266755 |             10 |     42573 |     2 | 488.5000000000000000 |     1.4055285251425548
   10 |  42767 |     1 | 349.0000000000000000 |     1.2534520331394842 |             10 |     42767 |     2 | 306.2500000000000000 |     1.0219569199010090
   10 |  42999 |     1 | 320.0000000000000000 |     1.6403333074027969 |             10 |     42999 |     2 | 156.0000000000000000 |     1.0313742005777308
   10 |  43207 |     1 | 333.2500000000000000 |     1.3123411378109887 |             10 |     43207 |     2 | 295.0000000000000000 |     1.0928125197370644
   10 |  43465 |     1 | 387.5000000000000000 |     1.0439818115718400 |             10 |     43465 |     2 | 357.7500000000000000 |     1.1037994849628595
   10 |  43665 |     1 | 361.5000000000000000 |     1.0207693775705090 |             10 |     43665 |     2 | 284.7500000000000000 |     1.2645477365059842
   10 |  43811 |     1 | 357.2500000000000000 |     1.2003565401561092 |             10 |     43811 |     2 | 191.0000000000000000 | 1.00495378539469633508
   10 |  43947 |     1 | 496.7500000000000000 |     1.0304313301721047 |             10 |     43947 |     2 | 269.0000000000000000 |     1.2763693886588178
   10 |  43977 |     1 | 351.0000000000000000 |     1.0086838157892023 |             10 |     43977 |     2 | 295.2500000000000000 |     1.1390408933565318
   10 |  44743 |     1 | 357.2500000000000000 |     1.1705296434661638 |             10 |     44743 |     2 | 332.2500000000000000 |     1.0691558768227931
   10 |  45653 |     1 | 378.2500000000000000 |     1.1607804366678995 |             10 |     45653 |     2 | 304.5000000000000000 |     1.3762326546409327
   10 |  46451 |     1 | 540.5000000000000000 |     1.1107005684132821 |             10 |     46451 |     2 | 278.0000000000000000 |     1.2528266265459065
   10 |  46481 |     1 | 274.7500000000000000 |     1.3173079418415978 |             10 |     46481 |     2 | 361.6666666666666667 |     1.1349963792846166
   10 |  47373 |     1 | 323.6666666666666667 |     1.4442718470025798 |             10 |     47373 |     2 | 410.5000000000000000 |     1.0421427591178100
   10 |  47447 |     1 | 295.5000000000000000 |     1.0034986985015127 |             10 |     47447 |     2 | 358.7500000000000000 |     1.0090191276736697
   10 |  48653 |     1 | 283.2500000000000000 |     1.0417894143748914 |             10 |     48653 |     2 | 295.0000000000000000 |     1.0296829878384102
   10 |  48775 |     1 | 277.7500000000000000 |     1.0294023718896130 |             10 |     48775 |     2 | 220.2500000000000000 |     1.0140311490849489
   10 |  48811 |     1 | 264.0000000000000000 |     1.3611228237347652 |             10 |     48811 |     2 | 249.0000000000000000 |     1.2452325174503614
   10 |  48859 |     1 | 222.5000000000000000 |     1.5121552972689483 |             10 |     48859 |     2 | 328.7500000000000000 |     1.2143789071201217
   10 |  50091 |     1 | 285.3333333333333333 |     1.2410913876752979 |             10 |     50091 |     2 | 335.5000000000000000 |     1.1546800211754069
   10 |  50857 |     1 | 391.7500000000000000 |     1.1255324497082833 |             10 |     50857 |     2 | 327.0000000000000000 |     1.1887413060439817
   10 |  51083 |     1 | 331.0000000000000000 |     1.2230762516634079 |             10 |     51083 |     2 | 320.5000000000000000 |     1.3850273488243027
   10 |  51395 |     1 | 363.7500000000000000 |     1.1372837913062570 |             10 |     51395 |     2 | 335.5000000000000000 |     1.0304103310815201
   10 |  51989 |     1 | 368.2500000000000000 |     1.0720193787633075 |             10 |     51989 |     2 | 369.5000000000000000 |     1.0138163069880947
   10 |  52927 |     1 | 370.0000000000000000 |     1.1452785750051027 |             10 |     52927 |     2 | 336.0000000000000000 |     1.2383503819825446
   10 |  53129 |     1 | 377.0000000000000000 |     1.1036650470611645 |             10 |     53129 |     2 | 253.7500000000000000 |     1.4458324170728749
   10 |  53645 |     1 | 250.5000000000000000 |     1.1747000183537565 |             10 |     53645 |     2 | 372.7500000000000000 |     1.0887731130854004
   10 |  54355 |     1 | 225.0000000000000000 |     1.3045939721226533 |             10 |     54355 |     2 |  98.0000000000000000 |  1.0554690870663162541
   10 |  55039 |     1 | 330.5000000000000000 |     1.0190414842397156 |             10 |     55039 |     2 | 353.5000000000000000 |     1.0318418186217652
   10 |  55063 |     1 | 424.5000000000000000 |     1.0111043961842968 |             10 |     55063 |     2 | 324.7500000000000000 |     1.2335946038718091
   10 |  55079 |     1 | 169.2500000000000000 |     1.4656165750390842 |             10 |     55079 |     2 | 372.6666666666666667 |     1.2928474095688953
   10 |  55117 |     1 | 370.2500000000000000 |     1.0276745329444240 |             10 |     55117 |     2 | 268.2500000000000000 |     1.2603324725754967
   10 |  55935 |     1 | 318.5000000000000000 |     1.0921689577436797 |             10 |     55935 |     2 | 303.2500000000000000 |     1.1062397741551228
   10 |  56055 |     1 | 366.7500000000000000 |     1.1126980163033810 |             10 |     56055 |     2 | 332.6666666666666667 |     1.3052128208490782
   10 |  56435 |     1 | 350.2500000000000000 |     1.1052935611058901 |             10 |     56435 |     2 | 509.7500000000000000 |     1.0686677480521197
   10 |  57177 |     1 | 296.2500000000000000 |     1.1394038534767089 |             10 |     57177 |     2 | 349.7500000000000000 |     1.2895513992696555
   10 |  57231 |     1 | 224.3333333333333333 |     1.3927886886782942 |             10 |     57231 |     2 | 220.2500000000000000 |     1.0127767490796459
   10 |  57545 |     1 | 404.7500000000000000 |     1.0981050111560222 |             10 |     57545 |     2 | 403.0000000000000000 |     1.0437097416494194
   10 |  57681 |     1 | 270.2500000000000000 |     1.2795913317877484 |             10 |     57681 |     2 | 326.7500000000000000 |     1.0690820464455241
   10 |  58089 |     1 | 364.2500000000000000 |     1.1554688686824928 |             10 |     58089 |     2 | 369.0000000000000000 |     1.3773017883581762
   10 |  58235 |     1 | 272.2500000000000000 |     1.1367713447430340 |             10 |     58235 |     2 | 363.0000000000000000 |     1.0433730493127934
   10 |  58417 |     1 | 395.3333333333333333 |     1.2561927679351720 |             10 |     58417 |     2 | 379.2500000000000000 |     1.0174256413283718
   10 |  58545 |     1 | 247.6666666666666667 |     1.0423355214637106 |             10 |     58545 |     2 | 323.7500000000000000 |     1.0611267465868633
   10 |  59057 |     1 | 347.5000000000000000 |     1.0875883268898129 |             10 |     59057 |     2 | 258.5000000000000000 |     1.5317374155572573
   10 |  59627 |     1 | 502.0000000000000000 |     1.1155947623500916 |             10 |     59627 |     2 | 364.2500000000000000 |     1.0484604275653837
   10 |  60111 |     1 | 435.5000000000000000 |     1.0312391845260597 |             10 |     60111 |     2 | 280.7500000000000000 |     1.0373122997258201
   10 |  60637 |     1 | 383.5000000000000000 |     1.1826081534551760 |             10 |     60637 |     2 | 368.7500000000000000 |     1.0629340994348854
   10 |  60937 |     1 | 303.3333333333333333 |     1.1485230431009011 |             10 |     60937 |     2 | 244.5000000000000000 |     1.0909466225064581
   10 |  60945 |     1 | 332.2500000000000000 |     1.0787800700672114 |             10 |     60945 |     2 | 248.7500000000000000 |     1.0898717858459739
   10 |  61461 |     1 | 182.7500000000000000 |     1.2616261300853953 |             10 |     61461 |     2 | 389.6666666666666667 |     1.2127841641366835
   10 |  62133 |     1 | 304.5000000000000000 |     1.0358614977076782 |             10 |     62133 |     2 | 445.5000000000000000 |     1.0457049773761010
   10 |  62173 |     1 | 258.2500000000000000 |     1.1426184066330184 |             10 |     62173 |     2 | 239.7500000000000000 |     1.0632582385352826
   10 |  62391 |     1 | 428.2500000000000000 |     1.0509876353742884 |             10 |     62391 |     2 | 310.0000000000000000 |     1.2552615590727484
   10 |  62397 |     1 | 356.7500000000000000 |     1.0313883664744611 |             10 |     62397 |     2 | 334.2500000000000000 |     1.1182117898812536
   10 |  63759 |     1 | 295.2500000000000000 |     1.1114473026440339 |             10 |     63759 |     2 | 330.0000000000000000 |     1.0654392042195424
   10 |  64015 |     1 | 320.2500000000000000 |     1.0026786820500172 |             10 |     64015 |     2 | 249.2500000000000000 |     1.2054432724342508
   10 |  64495 |     1 | 361.6666666666666667 |     1.0076371707746267 |             10 |     64495 |     2 | 222.0000000000000000 |     1.2029191918619144
   10 |  65229 |     1 | 395.2500000000000000 |     1.0597581551804883 |             10 |     65229 |     2 | 239.2500000000000000 |     1.2956815087433354
   10 |  65723 |     1 | 194.2500000000000000 |     1.5434138125590322 |             10 |     65723 |     2 | 354.2500000000000000 |     1.0215220110734594
   10 |  65805 |     1 | 222.0000000000000000 |     1.0181674928133378 |             10 |     65805 |     2 | 281.7500000000000000 |     1.0100930479419308
   10 |  66343 |     1 | 274.7500000000000000 |     1.0265268998190974 |             10 |     66343 |     2 | 186.2500000000000000 |     1.0445713132252564
   10 |  66515 |     1 | 466.0000000000000000 |     1.0318296377829442 |             10 |     66515 |     2 | 312.0000000000000000 |     1.1302095878507949
   10 |  66983 |     1 | 352.5000000000000000 |     1.2499332846069617 |             10 |     66983 |     2 | 331.7500000000000000 |     1.0713441307983029
   10 |  67641 |     1 | 127.6666666666666667 |     1.4878658290434047 |             10 |     67641 |     2 | 121.5000000000000000 |     1.0748962790704198
   10 |  67657 |     1 | 273.0000000000000000 |     1.0513224669219011 |             10 |     67657 |     2 | 273.7500000000000000 |     1.0927784328334137
   10 |  67709 |     1 | 100.0000000000000000 |  1.0111874208078342190 |             10 |     67709 |     2 | 312.2500000000000000 |     1.4933153981028183
   10 |  67853 |     1 | 335.0000000000000000 |     1.0558728397756507 |             10 |     67853 |     2 | 395.6666666666666667 |     1.2011765959879612
   10 |  68505 |     1 | 393.5000000000000000 |     1.0091953500954765 |             10 |     68505 |     2 | 323.7500000000000000 |     1.0872451590359969
   10 |  68739 |     1 | 283.5000000000000000 |     1.1006854830932169 |             10 |     68739 |     2 | 388.5000000000000000 |     1.0086904915800489
   10 |  68837 |     1 | 475.5000000000000000 |     1.0751808031132639 |             10 |     68837 |     2 | 392.6666666666666667 |     1.0395276704034219
   10 |  68889 |     1 | 309.5000000000000000 |     1.1083238709644717 |             10 |     68889 |     2 | 256.2500000000000000 |     1.3660594502343063
   10 |  69787 |     1 | 315.2500000000000000 |     1.0212256198289992 |             10 |     69787 |     2 | 365.5000000000000000 |     1.1176919877935841
   10 |  69869 |     1 | 308.3333333333333333 |     1.3924974804346314 |             10 |     69869 |     2 | 298.5000000000000000 |     1.1257560880195477
   10 |  70469 |     1 | 371.0000000000000000 |     1.0302233293325606 |             10 |     70469 |     2 | 333.2500000000000000 |     1.0041724792890083
   10 |  70683 |     1 | 374.0000000000000000 |     1.1030678369448075 |             10 |     70683 |     2 | 419.2500000000000000 |     1.0415382642797734
   10 |  70851 |     1 | 347.7500000000000000 |     1.1768184682156434 |             10 |     70851 |     2 | 431.2500000000000000 |     1.0740185622305067
   10 |  71033 |     1 | 378.7500000000000000 |     1.0890192982434983 |             10 |     71033 |     2 | 292.0000000000000000 |     1.4142135623730959
   10 |  71933 |     1 | 385.3333333333333333 |     1.2045837656000190 |             10 |     71933 |     2 | 341.0000000000000000 |     1.0314774218736833
   10 |  72249 |     1 | 360.0000000000000000 |     1.2853729583180556 |             10 |     72249 |     2 | 348.5000000000000000 |     1.1780384043040459
   10 |  72353 |     1 | 343.0000000000000000 |     1.0854020275410554 |             10 |     72353 |     2 | 322.5000000000000000 |     1.1393805376320434
   10 |  72743 |     1 | 286.0000000000000000 |     1.1668896158666364 |             10 |     72743 |     2 | 410.0000000000000000 |     1.0175439046343000
   10 |  73469 |     1 | 410.2500000000000000 |     1.0730436077875442 |             10 |     73469 |     2 | 421.2500000000000000 |     1.0186353098899323
   10 |  73635 |     1 | 246.7500000000000000 |     1.1128064432772644 |             10 |     73635 |     2 | 187.7500000000000000 |     1.1181228595114514
   10 |  73819 |     1 | 250.0000000000000000 |     1.2689229028326880 |             10 |     73819 |     2 | 330.7500000000000000 |     1.0516367684823311
   10 |  74481 |     1 | 365.2500000000000000 |     1.0669948748311348 |             10 |     74481 |     2 | 377.5000000000000000 |     1.1021618556760106
   10 |  74953 |     1 | 299.0000000000000000 |     1.1701448508508361 |             10 |     74953 |     2 | 317.7500000000000000 |     1.0020078585422974
   10 |  75395 |     1 | 414.0000000000000000 |     1.0286131038554783 |             10 |     75395 |     2 | 272.5000000000000000 |     1.0320629279064183
   10 |  76555 |     1 | 174.5000000000000000 |     1.2523511493748195 |             10 |     76555 |     2 | 293.5000000000000000 |     1.1744047067438501
   10 |  76643 |     1 | 208.7500000000000000 |     1.1984500011470563 |             10 |     76643 |     2 | 300.0000000000000000 |     1.1029354771094567
   10 |  77261 |     1 | 388.2500000000000000 |     1.0899361672830058 |             10 |     77261 |     2 | 383.0000000000000000 |     1.0367628632444909
   10 |  77565 |     1 | 299.7500000000000000 |     1.2089852131283636 |             10 |     77565 |     2 | 270.0000000000000000 |     1.1747846118827111
   10 |  78527 |     1 | 268.2500000000000000 |     1.2917377740931668 |             10 |     78527 |     2 | 299.0000000000000000 |     1.1980373182034749
   10 |  78603 |     1 | 291.5000000000000000 |     1.2274258450546552 |             10 |     78603 |     2 | 312.2500000000000000 |     1.4405891018190200
